Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1990.535852767486,0.0214920326976703,-1.726988487644041,-164.4050367300161
2021.327436811722,0.02131463503502616,-1.939331411037751,-167.5817444233765
2052.595335636539,0.02210553303416844,-2.166660152782252,-170.7721422765133
2084.346917351677,0.02151087908733102,-2.410205891032044,-173.9732678091743
2116.589664044105,0.02182833756823039,-2.669227155268415,-177.1773234835928
2149.331173541138,0.02153685869130031,-2.943557267600356,179.6268378795216
2182.57916120083,0.02167385545897728,-3.234523820656777,176.4361310607643
2216.341461730044,0.02206159951263553,-3.540306970007007,173.2680563627189
2250.626031030668,0.02161673279190128,-3.861566136234181,170.1192247773198
2285.440948074375,0.0220588901981068,-4.196769894314282,167.0098830394134
2320.794416806389,0.02247641050685939,-4.547144862226067,163.9265707211535
2356.694768078703,0.02134488769889772,-4.909833423912745,160.8840302940359
2393.150461613192,0.0220166452136001,-5.286247978953354,157.8864741465256
2430.170087995109,0.02188142146572502,-5.673850866827368,154.9314336368858
2467.762370697403,0.02217445320859831,-6.074027726880201,152.0310831304294
2505.936168136361,0.02155003855410567,-6.484255863568981,149.1832084582463
2544.700475759045,0.02170021324808969,-6.90402364008524,146.3915986574996
2584.064428163018,0.02214675133316275,-7.334293706742075,143.6563717783344
2624.037301248863,0.02241504236072752,-7.771384717889798,140.9754831754075
2664.628514406002,0.02221617619268722,-8.218050243502899,138.3509496278015
2705.847632732318,0.02250591562748274,-8.671450843635466,135.788000742245
2747.704369288123,0.0225198826524883,-9.13119882711198,133.2789323580688
2790.208587384982,0.02207811446038035,-9.597568682272767,130.8314873213534
2833.370302909956,0.02196582307291672,-10.07022758513019,128.4352580839784
2877.199686685785,0.02180842744458399,-10.5459032667709,126.1048479002239
2921.707066867588,0.02208543758397688,-11.02794096295894,123.8260587605848
2966.90293137664,0.02194565606789068,-11.51308289457653,121.5889304122172
3012.797930371789,0.02210476237912127,-12.00347783517385,119.4158369335735
3059.402878759109,0.02233773633425319,-12.49490125914438,117.2915226495795
3106.728758740378,0.02233782888024771,-12.99145451696622,115.2157375551103
3154.786722400967,0.02221733982313462,-13.48924512245807,113.1916913353091
3203.588094337769,0.02220579358808244,-13.99346798734276,111.2130641886384
3253.144374327786,0.02289978701544423,-14.49594888259736,109.2700530291617
3303.46724003798,0.02311156526387059,-15.0019028371249,107.376364525584
3354.568549777056,0.02293156080279268,-15.50922793091684,105.5292714476239
3406.460345289807,0.02328044962832398,-16.01866515522285,103.7216850901947
3459.154854594682,0.02311328578778244,-16.52905721905879,101.9551186210948
3512.664494865261,0.02252476688239487,-17.03997794792758,100.2111579532757
3567.001875356282,0.02268244968786547,-17.55611193584203,98.54562441229569
3622.17980037495,0.02284017876977637,-18.06841717619796,96.87191123342782
3678.211272298207,0.02287763087172084,-18.58721880598526,95.23802046840615
3735.109494636657,0.02318875166569824,-19.10237367203128,93.66265069603071
3792.887875145919,0.02296430603428446,-19.62058526619222,92.11937321995066
3851.560028986074,0.02303540759331139,-20.14236616667501,90.58405518753267
3911.139781930013,0.02288889742033545,-20.65759224511832,89.09307475928945
3971.641173621407,0.02336745062887707,-21.17921788260032,87.63556680800519
4033.078460883067,0.02346232054544465,-21.69134464100144,86.20300839844438
4095.466121076487,0.02313194070979065,-22.21889169843715,84.8066038579466
4158.818855513356,0.02348109729457268,-22.74278779943264,83.40547740805704
4223.151592919843,0.02382575818943001,-23.26714147843831,82.06548197168244
4288.479492954471,0.02421910563092103,-23.78673312186603,80.76688336071908
4354.817949780403,0.02354107044849428,-24.30800440417771,79.42144951170157
4422.182595692998,0.02339944790546534,-24.83677983087794,78.14186395454047
4490.589304803473,0.02423272141059221,-25.35877233754807,76.92222972070593
4560.054196779548,0.02411190974583241,-25.88743108019914,75.67280976207962
4630.593640643968,0.02336518453960086,-26.40784067673087,74.50115344267999
4702.224258631759,0.02520477028610275,-26.93144295266221,73.31534105427569
4774.962930107179,0.02437271727284342,-27.45287017718088,72.12339596891113
4848.826795541247,0.0244206823607474,-27.98044173831591,71.00209075560826
4923.83326055079,0.02444191057443364,-28.49859188779599,69.87843392938268
5000,0.02073922903194517,-29.03290340596004,68.75659404112741
